observer,vial,num_offspring,0000,1111,1000,0100,0010,0001,1100,1110,1010,1001,0011,0111,0110,0101,1011,1101,vial_num,vial_letter
7,153D,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,D
7,154D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,D
7,154D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,D
7,155D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,D
7,155D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,D
7,156C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,C
6,156D,25,4,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,156,D
7,159D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,D
6,15c,43,8,4,0,0,0,4,0,1,1,0,2,2,0,0,0,0,15,C
6,160D,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,160,D
9,162B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,B
7,162D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,D
7,162D,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,D
6,163D,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,163,D
6,164D,16,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,164,D
6,164D,14,1,2,0,0,2,1,0,2,0,0,1,1,0,0,0,0,164,D
6,16C,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,C
7,171C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,C
7,172B,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,B
7,172B,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,B
6,172C,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172,C
6,172D,50,8,5,2,0,0,5,3,1,0,0,2,0,0,0,0,0,172,D
6,172D,19,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,172,D
7,173C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,C
7,173C,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,C
6,173D,42,9,6,0,0,0,3,3,0,0,0,1,0,0,0,0,0,173,D
7,174B,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,B
6,174C,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174,C
6,174C,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174,C
6,175C,19,2,6,0,0,0,2,0,1,0,0,0,0,0,0,0,1,175,C
6,175C,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,175,C
7,177C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,C
7,177C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,C
6,178D,20,1,1,0,0,1,5,2,1,0,0,1,0,0,0,0,0,178,D
6,179D,28,5,5,0,0,0,0,0,1,0,0,3,0,0,0,0,1,179,D
6,179D,22,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,179,D
6,180D,37,5,2,0,0,0,2,0,3,0,1,2,0,0,0,0,0,180,D
7,181C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,C
6,181D,89,10,10,2,0,0,6,5,0,0,0,3,0,0,0,0,0,181,D
